,BQLHLP100GUT,BQLHLP101GUT,BQLHLP102GUT,BQLHLP103GUT,BQLHLP104GUT,BQLHLP105GUT,BQLHLP106GUT,BQLHLP107GUT,BQLHLP108GUT,BQLHLP109GUT,BQLHLP110GUT,BQLHLP111GUT,BQLHLP112GUT,BQLHLP113GUT,BQLHLP114GUT,BQLHLP115GUT,BQLHLP116GUT,BQLHLP117GUT,BQLHLP118GUT,BQLHLP66GUT,BQLHLP67GUT,BQLHLP68GUT,BQLHLP69GUT,BQLHLP70GUT,BQLHLP71GUT,BQLHLP72GUT,BQLHLP73GUT,BQLHLP74GUT,BQLHLP75GUT,BQLHLP76GUT,BQLHLP77GUT,BQLHLP78GUT,BQLHLP79GUT,BQLHLP80GUT,BQLHLP81GUT,BQLHLP82GUT,BQLHLP83GUT,BQLHLP84GUT,BQLHLP85GUT,BQLHLP86GUT,BQLHLP87GUT,BQLHLP88GUT,BQLHLP89GUT,BQLHLP90GUT,BQLHLP91GUT,BQLHLP92GUT,BQLHLP93GUT,BQLHLP94GUT,BQLHLP95GUT,BQLHLP96GUT,BQLHLP97GUT,BQLHLP98GUT,BQLHLP99GUT,BQLHSO100GUT,BQLHSO101GUT,BQLHSO102GUT,BQLHSO76GUT,BQLHSO77GUT,BQLHSO78GUT,BQLHSO79GUT,BQLHSO80GUT,BQLHSO81GUT,BQLHSO82GUT,BQLHSO83GUT,BQLHSO84GUT,BQLHSO85GUT,BQLHSO86GUT,BQLHSO87GUT,BQLHSO88GUT,BQLHSO90GUT,BQLHSO91GUT,BQLHSO92GUT,BQLHSO93GUT,BQLHSO94GUT,BQLHSO95GUT,BQLHSO96GUT,BQLHSO97GUT,BQLHSO98GUT,BQLHSO99GUT,HULP63GUT,HULP64GUT,HULP65GUT,HULP66GUT,HULP68GUT,HULP69GUT,HULP70GUT,HULP71GUT
BQLHLP73GUT,0.8087115116403819,0.7235632800486357,0.9795801594964775,0.8322426063011837,0.8942531201945428,0.8571684011014555,0.9768265207595751,0.818939312663162,0.9916317991631799,0.9613060115152166,0.9771483746379144,0.9589815112827665,0.8722240102993241,0.9338769087723062,0.7544254908271645,0.738654650788542,0.9669205736151343,0.9580517111897865,0.8676107713764617,0.8305260522833745,0.9836569752887745,0.8714014948324572,0.9277616850838608,0.8547008547008547,0.9049815828058506,0.8784822801559203,0.0,0.7615062761506276,0.778564531702607,0.8897471658977936,0.9682437506705289,0.816614812430712,0.8179737510281443,0.8594213782498301,0.7674784536709223,0.9732503665558059,0.9693523584736974,0.9976039766834746,0.9329471086793263,0.9122054142974645,0.7340771734077174,0.8486571540964847,0.9194292457890785,0.859778993670207,0.8533061545613847,0.9129921682222938,0.9283338697564639,0.9571934341808819,0.7745234774523477,0.7444837821406859,0.7155884561742303,0.7926545792654579,0.8187247434109359,0.7765618853484962,0.8228730822873083,0.8385366376998176,0.9321961162965348,0.7485605979329829,0.9091656832242606,0.8801630726316919,0.9394557093301863,0.9526159568000572,0.7095089940278225,0.9222901691520938,0.7859314093623717,0.9257232771877123,0.7896863712763295,0.8602438937166971,0.8312055215820906,0.790079748238744,0.9848013446339806,0.8076029038372134,0.9814039981403998,0.9381325322747917,0.9164252762579123,0.8745485105317742,0.9709973894074313,0.9681007045023782,0.950541787361871,0.7275328112148196,0.8182240818224081,0.9731788434717304,0.9061974752351322,0.8096055501913243,0.9352000858277009,0.7644387225977184,0.9993205307012838
BQLHLP74GUT,0.6238958623895863,0.8531988699352716,0.9957086149554769,0.5209741444051067,0.9240782462539785,0.8242677824267782,0.6324428709365948,0.6904480921217323,0.9939205378535922,0.9941351071058184,0.6452812645281265,0.9794728748703644,0.8628187247434109,0.7949075564138326,0.8007009262239387,0.6613381969030505,0.6317634016378786,0.975217251367879,0.8770518184744126,0.8328863140578622,0.8440439151736223,0.9360226012945678,0.9182491149018346,0.7332546579408504,0.9360226012945678,0.6558309194292458,0.7615062761506276,0.0,0.7077209169259379,0.8023817186997103,0.840932661016343,0.6233594392590208,0.5305582376712084,0.8594929013339055,0.7460215284483067,0.996388084254193,0.9997854307477738,0.9991417229910954,0.7216321567786003,0.7652254765225477,0.8625326324071094,0.8418982226513607,0.6815792296963845,0.5255516217859314,0.9057325751886421,0.7066123091227694,0.7200586489289418,0.7850016092693917,0.9320530701283839,0.69048385366377,0.7081858169724279,0.5865250509601974,0.7681221614276008,0.44008153631584596,0.6433859028001288,0.6599077352215428,0.7662983227836785,0.5981117905804099,0.9284053928405392,0.5709330186317634,0.5195794442656367,0.7402639201802381,0.5371383614061438,0.6740335443264314,0.5624217716267925,0.6434931874262418,0.9328040625111755,0.7944784179093802,0.69745735436112,0.8447949075564138,0.9473232485784787,0.5427886850480993,0.9999284769159246,0.9997854307477738,0.985445052390659,0.8426492150341522,0.984765583091943,0.9768622823016129,0.717126202481851,0.6426349104173372,0.6916282230089762,0.9997854307477738,0.9559060186675249,0.484640417694811,0.7597181990487429,0.7204520258913565,0.9991059614490577
BQLHLP75GUT,0.785788363194221,0.8642491864249187,0.9984264921503415,0.7927976254336087,0.9538676107713765,0.44290669813682365,0.8662875943210672,0.809748596359475,0.9989271537388692,0.9872331294925437,0.9302649930264993,0.9673497121195866,0.9400278940027894,0.8518041697958016,0.40446304044630405,0.6306905553767479,0.9166040839681007,0.6985302006222508,0.9508636412402103,0.9933483531809891,0.9939562993956299,0.9431749097021064,0.6834030683403068,0.8322426063011837,0.9514358259128134,0.8127883274326789,0.778564531702607,0.7077209169259379,0.0,0.5948217287129421,0.7626864070378715,0.7520652290526767,0.8167936201409005,0.4290669813682366,0.895397489539749,0.5702893108750849,0.9997854307477738,0.9994278153273969,0.8993312591638951,0.954618603154168,0.5204019597325037,0.9777563208525551,0.8520545005900655,0.8125022350963773,0.9523298644637557,0.465794085040947,0.7866824017451632,0.9828702213639452,0.9392769016199979,0.8787683724922218,0.6987805314165146,0.4081107177341487,0.7386188892465043,0.7050030397310733,0.8025962879519365,0.40203125558774094,0.9538318492293387,0.783571147587884,0.9548331724063942,0.8211922898115367,0.8965060973429174,0.92203983835783,0.7617923684869291,0.9069842291599614,0.8463684154060723,0.8956120587919751,0.9537960876873011,0.9300146622322355,0.8120373350498874,0.9891284912205415,0.9908808067803884,0.7871830633336909,0.9919178914994815,0.7450917283553267,0.5426098773379108,0.9285126774666523,0.9868039909880915,0.9871616064084683,0.937059686013661,0.7616850838608161,0.4246683116976004,0.9993920537853592,0.5395343847226692,0.48385366376998173,0.8784822801559203,0.3245717555340986,0.99860529986053
BQLHLP76GUT,0.9719629510424489,0.8007366877659765,0.9961377534599292,0.9930980223867253,0.6242534778099632,0.6402746486428494,0.9156027607910453,0.99860529986053,0.99953509995351,0.983478167578586,0.9899510066874083,0.9679576583342274,0.8946107356149197,0.8737975181489825,0.6074097915102099,0.7893645173979902,0.9772914208060651,0.6944176232879162,0.8003433108035618,0.9874834602868076,0.9943139148160068,0.6913063691306369,0.9989986768229446,0.6462468261631441,0.6993884776311554,0.9465364946536494,0.8897471658977936,0.8023817186997103,0.5948217287129421,0.0,0.757500983442406,0.9992132460751708,0.9831920752422845,0.6005793369810106,0.9225762614883953,0.6483209956013303,0.9968887458427207,0.9996781461216607,0.9897721989772199,0.8237313592962129,0.5720416264349318,0.9783285055251583,0.9706040124450166,0.9845152522976791,0.8433644458749061,0.5728283803597611,0.8750849336623395,0.9403497478811287,0.6894467689446769,0.8989021206594429,0.7745950005364232,0.8990809283696313,0.9791152594499875,0.8767299645960733,0.9907377606122376,0.6423488180810356,0.9269749311590316,0.7851804169795802,0.8167578585988627,0.9839073060830383,0.8488359618066731,0.9759324822086328,0.9579801881057112,0.9660622966062297,0.9956013303293638,0.9491828487644387,0.9267603619068054,0.9792583056181382,0.9998927153738869,0.9740371204806352,0.9982119228981153,0.9719629510424489,0.9922397453778207,0.7411221971891429,0.6202481851017416,0.9419232557307871,0.9830847906161714,0.9818331366448522,0.9917033222472553,0.9125987912598791,0.62275149304438,0.9990344383649823,0.6090905839859815,0.9815112827665129,0.9761828130028967,0.5815541966169582,0.9984264921503415
BQLHLP77GUT,0.6421342488288095,0.9790794979079498,0.9997139076636985,0.7163394485570218,0.9975682151414369,0.6995315237993063,0.7094732324857848,0.9720344741265243,0.9874476987447699,0.905518005936416,0.7589672066659514,0.9865536601938275,0.9831563137002468,0.5502270857919394,0.7053248936094124,0.7978042413188857,0.7405857740585774,0.7575725065264814,0.9498980796051926,0.6453885491542395,0.6013660909058398,0.9820477058970782,0.9489682795122125,0.8032042341665773,0.9954940457032507,0.9296212852698208,0.9682437506705289,0.840932661016343,0.7626864070378715,0.757500983442406,0.0,0.9986410614025677,0.8067803883703465,0.7679075921753746,0.9964953688803061,0.7742373851160462,0.9954225226191753,0.9992490076172085,0.946822586989951,0.6495011264885742,0.6716017594678683,0.6810070450237814,0.9328755855952509,0.6936308693630869,0.968923219969245,0.7582162142831599,0.8491220541429746,0.8114651503772843,0.972535135715052,0.7208811643958087,0.9306941315309516,0.9034438364982298,0.6418839180345457,0.9389550477416586,0.9457139791867826,0.762972499374173,0.6376282945320603,0.637771340700211,0.9999284769159246,0.8589564782033401,0.8586703858670386,0.9466795408218003,0.869327325394271,0.6234309623430963,0.8475127847512784,0.8814147266030111,0.9996066230375854,0.99814039981404,0.9908808067803884,0.8462253692379216,0.9539391338554518,0.6484998033115188,0.9800808210850052,0.756106283302936,0.5521939706040124,0.8607803168472624,0.9992490076172085,0.8778028108572041,0.9192861996209276,0.9504702642777957,0.6194971927189501,0.9997854307477738,0.7738082466115939,0.9799020133748167,0.8727961949719272,0.755998998676823,0.9978543074777384
BQLHLP78GUT,0.8030611879984265,0.9213961306011516,0.9862318063154883,0.7210957336480349,0.9772198977219898,0.7870400171655402,0.8731895719343418,0.2198619604477345,0.9974966920573615,0.9788649286557236,0.85337767764546,0.9961019919178915,0.6700997747022852,0.9559060186675249,0.8627829632013733,0.7932982870221363,0.8734399027286056,0.9750742051997282,0.9792583056181382,0.9974609305153238,0.988949683510353,0.9789006901977614,0.9079497907949791,0.9306226084468763,0.9786861209455352,0.740406966348389,0.816614812430712,0.6233594392590208,0.7520652290526767,0.9992132460751708,0.9986410614025677,0.0,0.7650466688123592,0.9113828988305975,0.6139899152451453,0.977184136179952,0.9735364588921074,0.99721059972106,0.840110145549476,0.9980331151879269,0.9975682151414369,0.9972463612630976,0.8126095197224904,0.7552837678360691,0.978936451739799,0.870257125487251,0.8386439223259307,0.99860529986053,0.996852984300683,0.9109895218681829,0.6196760004291385,0.6307978400028609,0.9336265779780424,0.6556521117190574,0.7446625898508744,0.7447341129349497,0.9990344383649823,0.8302041984050352,0.9903086221077853,0.7597539605907807,0.8750491721203019,0.8683617637592533,0.7313592962128527,0.8483353002181454,0.7821049243643385,0.8514465543754247,0.9970675535529092,0.3591174051425097,0.7445553052247613,0.9972463612630976,0.9903801451918607,0.7458427207381182,0.9969960304688338,0.9875907449129206,0.9894861066409184,0.9703179201087151,0.9966026535064192,0.9971033150949469,0.8735471873547187,0.6602653506419197,0.7572506526481422,0.9988198691127561,0.9965668919643815,0.6194971927189501,0.8728319565139648,0.7721274541358223,0.9983192075242284
BQLHLP79GUT,0.6828666452097415,0.7547473447055038,0.9875192218288452,0.49161391839216106,0.9537245646032257,0.7678360690912992,0.5799091656832243,0.8664306404892179,0.9916317991631799,0.998498015234417,0.5663913027929764,0.9661338196903051,0.908307406215356,0.7364016736401674,0.7789936702070593,0.8097843579015127,0.5655687873261095,0.982083467439116,0.9997139076636985,0.7622215069913815,0.6699209669920967,0.980331151879269,0.9210385151807746,0.7339341272395665,0.9861602832314129,0.6239316239316239,0.8179737510281443,0.5305582376712084,0.8167936201409005,0.9831920752422845,0.8067803883703465,0.7650466688123592,0.0,0.8878518041697958,0.7127275328112148,0.9962092765440046,0.9925973607981976,0.9934913993491399,0.6408468333154526,0.7950148410399457,0.8564889318027393,0.7334692271930766,0.6259342702857347,0.44537424453742447,0.8598862782963201,0.7392983585452205,0.6458534492007295,0.7869327325394271,0.8775524800629403,0.6497872188248758,0.8115009119193219,0.7686943461002038,0.6768587061474091,0.6074097915102099,0.8253763902299467,0.6514322497586096,0.7941208024890033,0.683152737546043,0.9765761899653113,0.5436827235990416,0.6330508171512356,0.703393770339377,0.3836140614383292,0.45424310696277226,0.5082430354396882,0.6588706505024496,0.9299789006901977,0.7519579444265637,0.8887816042627759,0.7823910167006402,0.8451525229767908,0.6833315452562314,0.7503129134928298,0.9929192146765369,0.9805814826735328,0.6918427922612023,0.9639881271680435,0.9989986768229446,0.6590494582126382,0.61531309230054,0.7482387440546436,0.9850874369702821,0.9683867968386797,0.6466402031255588,0.5411078925723277,0.8690412330579694,0.9997139076636985
BQLHLP80GUT,0.8843829345921396,0.8985087436970283,0.993241068554876,0.9054822443943783,0.9469656331581018,0.3783213532167507,0.9231484461609984,0.8503737081142939,0.9969960304688338,0.9906662375281622,0.9850516754282445,0.9187140149483246,0.9317669777920824,0.8504452311983692,0.44591066766798987,0.7345063119121696,0.9653470657654758,0.6959911311375746,0.9487179487179487,0.9919178914994815,0.9922755069198583,0.9464649715695741,0.9301577084003863,0.8287022136394522,0.9502556950255695,0.8799127418374281,0.8594213782498301,0.8594929013339055,0.4290669813682366,0.6005793369810106,0.7679075921753746,0.9113828988305975,0.8878518041697958,0.0,0.9532596645567357,0.3110181311018131,0.9980331151879269,0.9976397382255123,0.9557272109573365,0.9535457568930372,0.3540392661731574,0.9765046668812359,0.9205020920502092,0.890855773700962,0.9477166255408933,0.492901333905518,0.8444015305939992,0.9759324822086328,0.9426027250295033,0.9433179558702571,0.7939062332367771,0.8212280513535744,0.9097736294389014,0.8654650788542002,0.9005829131352144,0.49755033437041807,0.9427815327396918,0.8644637556771448,0.9469656331581018,0.899581589958159,0.9487179487179487,0.9791867825340629,0.8826306190322927,0.9465722561956872,0.9115259449987484,0.953116618388585,0.9475735793727426,0.9861245216893753,0.9124557450917283,0.9865536601938275,0.9946357686943461,0.8896041197296427,0.9904159067338983,0.738189750742052,0.4503808604227014,0.9249007617208455,0.9810821442620605,0.9904874298179738,0.9832993598683976,0.8616028323141294,0.48653577942280873,0.9955298072452884,0.2748274505596681,0.8859206808997604,0.9346279011550979,0.2833744591066767,0.9977827843936631
BQLHLP81GUT,0.9782927439831206,0.6178879233272538,0.9901298143975968,0.8046704573901227,0.8796981725852019,0.9916675607052176,0.7844294245967887,0.7385831277044667,0.9957086149554769,0.9944927225261954,0.7630797840002861,0.9574795265171834,0.6341951864964417,0.9463219254014233,0.9068411829918106,0.9321245932124593,0.7585023066194614,0.9959947072917784,0.9979973536458893,0.7872188248757287,0.9970317920108716,0.9089153524299968,0.9788649286557236,0.8957908665021636,0.9223259306941315,0.724922218646068,0.7674784536709223,0.7460215284483067,0.895397489539749,0.9225762614883953,0.9964953688803061,0.6139899152451453,0.7127275328112148,0.9532596645567357,0.0,0.9952079533669492,0.9923470300039338,0.9217179844794907,0.7529950291456567,0.9241497693380538,0.8539141007760255,0.8279154597146229,0.7330400886886242,0.7866108786610879,0.7500983442406036,0.7326467117262097,0.7391910739191074,0.9530093337624719,0.7697671923613346,0.5987554983370883,0.6948825233344061,0.8796624110431642,0.8634981940421271,0.750169867324679,0.9903801451918607,0.7908307406215356,0.9297285698959339,0.9236133462074885,0.9164610377999499,0.7994850337946572,0.7569287987698029,0.7656903765690377,0.6704931516646998,0.7363659120981296,0.6752851982977506,0.7499910596144905,0.7618996531130422,0.40782462539784714,0.9961735150019669,0.84268497657619,0.9863390909416014,0.9751099667417659,0.9954940457032507,0.9562636340879018,0.9610556807209527,0.8975789436040482,0.9786503594034974,0.9961377534599292,0.7379394199477881,0.9097736294389014,0.8950041125773344,0.895504774165862,0.9598397882916712,0.7793155240853986,0.8713299717483818,0.9452133175982549,0.9985337767764546
BQLHLP82GUT,0.9944211994421199,0.9776847977684798,0.972892751135429,0.9871616064084683,0.9049815828058506,0.4578907842506169,0.9384186246110933,0.9712477202016951,0.9954582841612131,0.8913206737474519,0.9988198691127561,0.9850874369702821,0.9981046382720022,0.8796624110431642,0.5591674713013625,0.8584558166148124,0.9977827843936631,0.62275149304438,0.9211815613489254,0.9988913921968315,0.9288702928870293,0.9213603690591138,0.9937059686013661,0.92901333905518,0.8850981654328934,0.9822265136072668,0.9732503665558059,0.996388084254193,0.5702893108750849,0.6483209956013303,0.7742373851160462,0.977184136179952,0.9962092765440046,0.3110181311018131,0.9952079533669492,0.0,0.8739763258591711,0.9900582913135214,0.9962092765440046,0.9992490076172085,0.39917033222472553,0.9874476987447699,0.990344383649823,0.9935629224332153,0.9479311947931195,0.5412509387404785,0.8878518041697958,0.9907019990702,0.9993920537853592,0.994063584021743,0.9304080391946501,0.9154954761649322,0.9900582913135214,0.9975682151414369,0.9982834459821908,0.5962879519364875,0.9997496692057362,0.9995708614955476,0.939026570825734,0.9827986982798699,0.9983907306083039,0.984765583091943,0.9989271537388692,0.9697814969781497,0.9998927153738869,0.92482923863677,0.9966026535064192,0.9979258305618138,0.9923112684618961,0.990916568322426,0.9871258448664306,0.9993920537853592,0.9916317991631799,0.6665236204985159,0.46107356149197154,0.8860994886099489,0.9955655687873262,0.9911668991166899,0.9984622536923792,0.9843364445874906,0.5861674355398204,0.9981761613560777,0.30347244573185994,0.9967099381325323,0.9828702213639452,0.42019811894288883,0.9953867610771376
BQLHLP83GUT,0.9943496763580446,0.9547616493223188,0.9012981439759682,0.9762543360869721,0.9195007688731538,0.9716768587061474,0.9528305260522834,0.9669920966992097,0.9822622751493044,0.8870650502449665,0.9974251689732861,0.6413117333619426,0.9704609662768658,0.962414619318385,0.9902728605657476,0.9794013517862891,0.992668883882273,0.9249007617208455,0.9662411043164181,0.9927761685083861,0.9601974037120481,0.8923577584665451,0.9909880914065015,0.8923577584665451,0.8946822586989951,0.975682151414369,0.9693523584736974,0.9997854307477738,0.9997854307477738,0.9968887458427207,0.9954225226191753,0.9735364588921074,0.9925973607981976,0.9980331151879269,0.9923470300039338,0.8739763258591711,0.0,0.996388084254193,0.9985695383184923,0.996388084254193,0.9937417301434038,0.9877337910810714,0.9964953688803061,0.978829167113686,0.9496119872688911,0.994993384114723,0.9960304688338161,0.916568322426063,0.9914887529950291,0.9943139148160068,0.9952437149089869,0.9866967063619784,0.9988913921968315,0.9971033150949469,0.9950291456567607,0.9910596144905768,0.9996781461216607,0.9894503450988806,0.6127382612738261,0.9902013374816722,0.9991059614490577,0.9874119372027322,0.99860529986053,0.9933841147230269,0.9875907449129206,0.9336981010621178,0.9854808139326968,0.9983907306083039,0.9869470371562422,0.9902728605657476,0.9870185602403175,0.993241068554876,0.9663126274004935,0.9442119944211994,0.9832993598683976,0.9060901906090191,0.9947430533204592,0.9892357758466545,0.9606623037585381,0.8688981868898187,0.9860172370632622,0.9978543074777384,0.993598683975253,0.9824053213174552,0.9511497335765118,0.9981761613560777,0.9961377534599292
BQLHLP84GUT,0.9992490076172085,0.9828344598219075,0.9978543074777384,0.9935271608911777,0.9685656045488682,0.9951721918249115,0.9951006687408361,0.9989271537388692,0.9979615921038515,0.9978185459357007,0.9821907520652291,0.9851589600543575,0.9924543146300469,0.9879841218753352,0.9861960447734507,0.9992490076172085,0.9772914208060651,0.9974251689732861,0.9979973536458893,0.9902370990237099,0.9974609305153238,0.9986410614025677,0.9987483460286808,0.9734649358080321,0.9978543074777384,0.9955655687873262,0.9976039766834746,0.9991417229910954,0.9994278153273969,0.9996781461216607,0.9992490076172085,0.99721059972106,0.9934913993491399,0.9976397382255123,0.9217179844794907,0.9900582913135214,0.996388084254193,0.0,0.994528484068233,0.9974609305153238,0.9957443764975146,0.9893788220148053,0.9980688767299646,0.9973178843471731,0.9135643528948968,0.9993205307012838,0.9929192146765369,0.9941351071058184,0.9937774916854415,0.9867682294460537,0.9985695383184923,0.9971033150949469,0.9911668991166899,0.9981046382720022,0.9976397382255123,0.9992132460751708,0.9995708614955476,0.9994635768694347,0.9993205307012838,0.9990344383649823,0.9992132460751708,0.9973536458892107,0.9993205307012838,0.9965668919643815,0.99814039981404,0.9975324535993992,0.9704609662768658,0.998712584486643,0.9979615921038515,0.9971748381790223,0.9707470586131673,0.9988198691127561,0.9979973536458893,0.9977827843936631,0.9978543074777384,0.9971390766369845,0.9979258305618138,0.9979615921038515,0.9993920537853592,0.9955298072452884,0.9968172227586454,0.4184458033830419,0.9981761613560777,0.9975324535993992,0.9955655687873262,0.9998569538318492,0.9988198691127561
BQLHLP85GUT,0.8330293602260129,0.857454493437757,0.7170904409398133,0.49372384937238495,0.9885563065479384,0.8971140435575582,0.4487715910310053,0.9420663018989379,0.9982834459821908,0.9995708614955476,0.6573686657368666,0.9903086221077853,0.9272610234953331,0.9076279369166399,0.8748703644101133,0.9056968136466045,0.5983621213746737,0.9780781747308944,0.9962092765440046,0.8951829202875228,0.9373815398920001,0.9885205450059007,0.9414583556842971,0.8143618352823374,0.9973178843471731,0.6767156599792583,0.9329471086793263,0.7216321567786003,0.8993312591638951,0.9897721989772199,0.946822586989951,0.840110145549476,0.6408468333154526,0.9557272109573365,0.7529950291456567,0.9962092765440046,0.9985695383184923,0.994528484068233,0.0,0.9138504452311984,0.9139577298573115,0.9080570754210922,0.6557951578872081,0.5794800271787719,0.8919286199620927,0.7483102671387191,0.4457318599578014,0.6585487966241105,0.9489325179701749,0.8148624968708651,0.9061974752351322,0.8471909308729393,0.8442942459678862,0.5212602367414083,0.9088080678038837,0.729821549905232,0.943568286664521,0.8809498265565211,0.991381468368916,0.4265636734255981,0.7297500268211565,0.6960268926796124,0.6300110860780317,0.7284268497657619,0.5858813432035189,0.7338983656975289,0.9562993956299396,0.7572148911061045,0.965204019597325,0.8893895504774166,0.9273683081214462,0.91274183742803,0.9857311447269607,0.9938847763115546,0.9913457068268784,0.8829167113685942,0.9655973965597396,0.9994993384114723,0.6852269069842292,0.9451775560562171,0.9081643600472052,0.9408504094696564,0.9848013446339806,0.7202374566391303,0.7814969781496978,0.9584450881522011,0.9983549690662661
BQLHLP86GUT,0.3889067696599077,0.8795193648750134,0.9931337839287631,0.7121553481386117,0.8221220899045166,0.935307370453814,0.7261738726173873,0.9767907592175374,0.9956728534134391,0.9951006687408361,0.7484533133068698,0.9800092980009298,0.8828094267424811,0.5795157887208097,0.890963058327075,0.8599578013803956,0.6533991345706827,0.9792225440761005,0.9974609305153238,0.5803740657297143,0.6033687372599507,0.8839180345456497,0.9865536601938275,0.7157672638844187,0.8829167113685942,0.9077709830847907,0.9122054142974645,0.7652254765225477,0.954618603154168,0.8237313592962129,0.6495011264885742,0.9980331151879269,0.7950148410399457,0.9535457568930372,0.9241497693380538,0.9992490076172085,0.996388084254193,0.9974609305153238,0.9138504452311984,0.0,0.8411829918106069,0.42917426599434966,0.931695454708007,0.5794442656367342,0.8560955548403247,0.9010835747237421,0.9428172942817294,0.7023209240782462,0.8800915495476165,0.6605872045202589,0.8850981654328934,0.9845152522976791,0.5931409362371706,0.8845975038443658,0.6614097199871258,0.9756463898723313,0.5372098844902192,0.394807424096127,0.8850624038908558,0.8699352716089118,0.7961234488431141,0.9267603619068054,0.869434610020384,0.5935343131995852,0.8336730679826914,0.829882344526696,0.925866323355863,0.9944927225261954,0.9951006687408361,0.8484068233022208,0.9512927797446626,0.5734005650323641,0.9969960304688338,0.9967099381325323,0.983943067625076,0.8530915853091585,0.9844794907556413,0.9954582841612131,0.9159246146693846,0.9188570611164754,0.8538068161499124,0.9993205307012838,0.9585523727783142,0.9717841433322605,0.8397525301290991,0.9464649715695741,0.9988556306547939
BQLHLP87GUT,0.883989557629725,0.8401459070915138,0.991739083789293,0.888638558094625,0.92901333905518,0.39484318563816473,0.8253048671458714,0.9764689053391983,0.9932768300969138,0.9821907520652291,0.8843471730501019,0.960555019132425,0.8952544433715982,0.7800307549261524,0.4272431427243143,0.7488466902692844,0.8766942030540357,0.6630905124628974,0.8436505382112076,0.7890784250616887,0.9042663519650967,0.9221471229839431,0.9861245216893753,0.8081035654257411,0.9546543646962057,0.8756928798769803,0.7340771734077174,0.8625326324071094,0.5204019597325037,0.5720416264349318,0.6716017594678683,0.9975682151414369,0.8564889318027393,0.3540392661731574,0.8539141007760255,0.39917033222472553,0.9937417301434038,0.9957443764975146,0.9139577298573115,0.8411829918106069,0.0,0.779029431749097,0.9019776132746844,0.8907842506168866,0.8736544719808318,0.4811715481171548,0.8107856810785681,0.8889604119729643,0.8354969066266137,0.7480956978864929,0.8521975467582162,0.900511390051139,0.7850731323534671,0.8978650359403497,0.9350928012015878,0.5586310481707971,0.8722955333833995,0.8415406072309838,0.9561563494617888,0.8974358974358975,0.8539498623180631,0.9109537603261453,0.783678432213997,0.8079247577155527,0.8059936344455173,0.8684332868433287,0.84872867718056,0.8866001501984766,0.9942423917319315,0.7400851124700497,0.9411365018059579,0.8814147266030111,0.9855523370167721,0.7378678968637128,0.43861531309230056,0.8103565425741158,0.9701391123985266,0.9800808210850052,0.8752279798304903,0.9465364946536494,0.4778099631656117,0.9888423988842399,0.3165611701176555,0.9612344884311411,0.8727961949719272,0.36970282158566675,0.9984622536923792
BQLHLP88GUT,0.5003397346493581,0.796016164217001,0.9794371133283267,0.6918427922612023,0.965204019597325,0.9157815685012338,0.752029467510639,0.9762900976290098,0.965561635017702,0.9884132603797876,0.7194149411722633,0.9532596645567357,0.9377033937703394,0.6594785967170904,0.8083896577620427,0.908772306261846,0.7252083109823696,0.970210635482602,0.9870543217823553,0.5440761005614562,0.6946679540821801,0.9821549905231913,0.9802596287951937,0.7958731180488503,0.9936702070593284,0.9068411829918106,0.8486571540964847,0.8418982226513607,0.9777563208525551,0.9783285055251583,0.6810070450237814,0.9972463612630976,0.7334692271930766,0.9765046668812359,0.8279154597146229,0.9874476987447699,0.9877337910810714,0.9893788220148053,0.9080570754210922,0.42917426599434966,0.779029431749097,0.0,0.9054107213103029,0.5868826663805743,0.8681471945070272,0.9697099738940743,0.9117047527089368,0.6959911311375746,0.76704931516647,0.5630297178414333,0.9199656689196438,0.9697099738940743,0.5724350033973465,0.9375961091442263,0.6000429138504453,0.9732861280978435,0.6987805314165146,0.6972427851088939,0.9822265136072668,0.8544862854486286,0.8536995315237993,0.9249722848049208,0.7562493294710868,0.6142044844973715,0.7008904623967386,0.8796981725852019,0.8470836462468262,0.8684690483853664,0.9974966920573615,0.7099023709902371,0.9457855022708579,0.7041090011801309,0.984407967671566,0.9725708972570897,0.9668132889890212,0.8050638343525373,0.9899867682294461,0.9867682294460537,0.8731538103923041,0.9712834817437328,0.8247326824732683,0.9707112970711297,0.9667417659049459,0.9619139577298573,0.8133247505632443,0.9779708901047813,0.9978900690197762
