,BQLHLP100ANF,BQLHLP101ANF,BQLHLP102ANF,BQLHLP103ANF,BQLHLP104ANF,BQLHLP105ANF,BQLHLP106ANF,BQLHLP107ANF,BQLHLP108ANF,BQLHLP109ANF,BQLHLP110ANF,BQLHLP111ANF,BQLHLP112ANF,BQLHLP113ANF,BQLHLP114ANF,BQLHLP115ANF,BQLHLP116ANF,BQLHLP117ANF,BQLHLP118ANF,BQLHLP66ANF,BQLHLP67ANF,BQLHLP68ANF,BQLHLP69ANF,BQLHLP70ANF,BQLHLP71ANF,BQLHLP72ANF,BQLHLP73ANF,BQLHLP74ANF,BQLHLP75ANF,BQLHLP76ANF,BQLHLP77ANF,BQLHLP78ANF,BQLHLP79ANF,BQLHLP80ANF,BQLHLP81ANF,BQLHLP82ANF,BQLHLP83ANF,BQLHLP84ANF,BQLHLP85ANF,BQLHLP86ANF,BQLHLP87ANF,BQLHLP88ANF,BQLHLP89ANF,BQLHLP90ANF,BQLHLP91ANF,BQLHLP92ANF,BQLHLP93ANF,BQLHLP94ANF,BQLHLP95ANF,BQLHLP96ANF,BQLHLP97ANF,BQLHLP98ANF,BQLHLP99ANF,BQLHSO100ANF,BQLHSO101ANF,BQLHSO102ANF,BQLHSO76ANF,BQLHSO77ANF,BQLHSO78ANF,BQLHSO79ANF,BQLHSO80ANF,BQLHSO81ANF,BQLHSO82ANF,BQLHSO83ANF,BQLHSO84ANF,BQLHSO85ANF,BQLHSO86ANF,BQLHSO87ANF,BQLHSO88ANF,BQLHSO89ANF,BQLHSO90ANF,BQLHSO91ANF,BQLHSO92ANF,BQLHSO93ANF,BQLHSO94ANF,BQLHSO95ANF,BQLHSO96ANF,BQLHSO97ANF,BQLHSO98ANF,BQLHSO99ANF,HULP62ANF,HULP63ANF,HULP64ANF,HULP65ANF,HULP66ANF,HULP67ANF,HULP68ANF,HULP69ANF,HULP70ANF,HULP71ANF
BQLHLP78ANF,0.9603046883381612,0.870722025533741,0.440653720988449,0.9571219110968064,0.9558344955834496,0.9544040339019418,0.9571219110968064,0.7687658691842792,0.9483960948396095,0.9450345098880664,0.9590530343668419,0.9414941172263348,0.5612416407395487,0.953223903014698,0.4715159317669778,0.22497586095912456,0.823373743875836,0.956943103386618,0.9883417372957122,0.9443192790473125,0.5845581661481243,0.8339233987769553,0.414476272216858,0.9673139505775489,0.8415763687730214,0.5141794514179452,0.4139040875442549,0.41504845688946107,0.5881343203518936,0.960912634552802,0.9544755569860173,0.0,0.9622000500661588,0.6022243679147444,0.6490004649000465,0.9548689339484319,0.8359975682151415,0.9889854450523906,0.8636054786682402,0.9909523298644638,0.9537245646032257,0.9483603332975717,0.43797160533562207,0.44394378285591674,0.975217251367879,0.9731788434717304,0.8042055573436326,0.9550119801165826,0.6499660265350642,0.6297249937417302,0.3183492472195401,0.9841576368773022,0.8493366233952008,0.9625934270285734,0.9602331652540858,0.9704967278189035,0.9616993884776311,0.9796516825805529,0.9058040982727176,0.9886993527160891,0.8100704502378142,0.9751457282838036,0.9799377749168544,0.8559882702142116,0.9624503808604227,0.9616278653935558,0.9730357973035797,0.836283660551443,0.9838357829989629,0.9221113614419054,0.4484854986947037,0.9779708901047813,0.9790794979079498,0.9681364660444158,0.9603046883381612,0.9603762114222365,0.970210635482602,0.4422987519221829,0.953331187640811,0.4183385187569288,0.9401351786289025,0.9396345170403748,0.7315738654650789,0.9567642956764296,0.9699603046883382,0.9690662661373959,0.9574080034331081,0.9601974037120481,0.9900582913135214,0.9985337767764546
BQLHLP79ANF,0.716089117762758,0.8653935557701248,0.6133104459464293,0.5579515788720809,0.8626399170332225,0.8016307263169188,0.29345921396130603,0.6822586989951007,0.9016557593963451,0.8668597789936702,0.6661302435361013,0.92482923863677,0.8460823230697707,0.6345528019168186,0.6413474949039802,0.9796874441225906,0.7212387798161857,0.4036047634373994,0.5324535993992061,0.30897972320566464,0.7185209026213211,0.9025140364052497,0.9306226084468763,0.8507313235346708,0.833136644852126,0.8204055358867074,0.9162822300897615,0.9137431606050853,0.9022994671530237,0.6272216857990917,0.6862282301612845,0.9622000500661588,0.0,0.8599220398383578,0.7809605550191324,0.5767621499839073,0.6298680399098809,0.9940993455637807,0.7575367449844437,0.7426599434967636,0.255408933233201,0.7688016307263169,0.7632585917104746,0.9143153452776884,0.9956370918714015,0.8084254193040804,0.905982905982906,0.7193434180881879,0.8889604119729643,0.9036226442084183,0.9930622608446876,0.5398204770589707,0.9124557450917283,0.967886135250152,0.9342702857347209,0.9908092836963129,0.5294853914100776,0.6000786753924829,0.5259092372063083,0.5454708007009262,0.9907735221542753,0.7472731824196259,0.9838000214569252,0.9555484032471481,0.7635804455888138,0.9914529914529915,0.7967313950577549,0.813932696777885,0.9775059900582913,0.9889854450523906,0.9933483531809891,0.546078746915567,0.5477953009333763,0.9782569824410828,0.9843364445874906,0.8840610807138004,0.8811643958087473,0.9945642456102707,0.7068626399170332,0.9787218824875729,0.8531988699352716,0.9267246003647678,0.7080070092622394,0.9718199048742981,0.9387762400314702,0.664306404892179,0.6138826306190323,0.654185888495512,0.9899152451453707,0.99953509995351
BQLHLP80ANF,0.8636770017523155,0.5015556270786397,0.6743196366627329,0.7996638415048457,0.9681007045023782,0.7114758788398956,0.8538783392339878,0.6810428065658192,0.9651324965132496,0.7978042413188857,0.9685656045488682,0.9251153309730715,0.7797089010478132,0.6909845152522976,0.6704216285806244,0.6805063834352537,0.7788148624968708,0.692236169223617,0.8881736580481351,0.8503021850302185,0.7247434109358796,0.7395129277974466,0.7263526803275757,0.7134785251940063,0.9190716303687015,0.48188677895790866,0.7618638915710045,0.7281049958874226,0.5165754747344705,0.9679934198762651,0.9684940814647928,0.6022243679147444,0.8599220398383578,0.0,0.7769552623109108,0.8640703787147301,0.7901870328648571,0.9969602689267961,0.5890998819869113,0.8856345885634589,0.860601509137074,0.797875764402961,0.6732467904016021,0.789149948145764,0.966598719736795,0.886314057862175,0.8703286485713264,0.8023817186997103,0.7325751886421342,0.7287487036441012,0.7139434252404964,0.8833816114150842,0.9232557307871115,0.8071022422486858,0.9676715659979258,0.824875728641419,0.8752995029145657,0.6899831920752423,0.6933447770267854,0.8899617351500196,0.7364374351822051,0.873404141186568,0.9745377820691629,0.733183134856775,0.8882451811322104,0.8280585058827736,0.7143010406608733,0.8405392840539284,0.9828702213639452,0.8271287057897937,0.6536494653649465,0.8773021492686764,0.8899617351500196,0.9850159138862068,0.9893072989307299,0.9653113042234381,0.7209884490219218,0.792761863891571,0.8843471730501019,0.5869541894646497,0.968923219969245,0.9686371276329435,0.5655330257840718,0.985445052390659,0.7730214926867647,0.8890676965990774,0.7808175088509817,0.8521617852161785,0.989879483603333,0.99953509995351
BQLHLP81ANF,0.8959696742123521,0.9984622536923792,0.6492150341522727,0.7932625254800987,0.8548796624110432,0.9006901977613274,0.8059221113614419,0.7884704788470479,0.9235060615813754,0.9126703143439545,0.8009154954761649,0.9702463970246397,0.4978006651646819,0.9224689768622824,0.6174230232807638,0.6844401530593999,0.6880520688052069,0.8465472231162607,0.9460715946071595,0.8129671351428673,0.5771555269463219,0.9217895075635661,0.6501448342452526,0.9752887744519544,0.8359618066731037,0.4739119550835032,0.5607052176089833,0.6019740371204806,0.6775381754461253,0.8182956049064836,0.8138969352358474,0.6490004649000465,0.7809605550191324,0.7769552623109108,0.0,0.9671709044093981,0.7389407431248436,0.9977470228516253,0.8605299860529986,0.9927404069663484,0.8062082036977435,0.7812824088974717,0.634517040374781,0.6030468833816114,0.99814039981404,0.9942423917319315,0.7609698530200623,0.7989843722061295,0.7182348102850195,0.5159317669777921,0.6756785752601652,0.9915245145370668,0.8910345814111504,0.9723205664628258,0.9604834960483496,0.9857311447269607,0.9833708829524729,0.9888423988842399,0.9401709401709402,0.9967456996745699,0.9373815398920001,0.9913457068268784,0.9961735150019669,0.9880556449594107,0.995923184207703,0.9894503450988806,0.9887708758001645,0.9946357686943461,0.9908092836963129,0.9829059829059829,0.6757858598862783,0.9959589457497408,0.9984264921503415,0.9854092908486214,0.9909880914065015,0.906447806029396,0.9884132603797876,0.6856560454886814,0.9924900761720845,0.6709222901691521,0.882594857490255,0.9560848263777134,0.7930837177699103,0.9815112827665129,0.9838715445410006,0.9969245073847585,0.9746808282373136,0.9644887887565712,0.9982119228981153,0.9994278153273969
BQLHLP82ANF,0.7923684869291564,0.8662518327790294,0.641955441118621,0.8502306619461432,0.9628079962807996,0.8872080964131174,0.5619568715803025,0.6855129993205307,0.874906125952151,0.9563351571719773,0.8854200193112327,0.928441154382577,0.9607338268426134,0.6796838679683868,0.6689911668991166,0.9838715445410006,0.9465364946536494,0.5791581733004327,0.6113435611343561,0.5809104888602796,0.9614132961413296,0.9582662804420127,0.933090154847477,0.8638915710045417,0.9553695955369595,0.9551550262847334,0.9562636340879018,0.9670993813253227,0.9576583342273719,0.8797696956692772,0.9534027107248865,0.9548689339484319,0.5767621499839073,0.8640703787147301,0.9671709044093981,0.0,0.8535207238136109,0.9907377606122376,0.7675857382970354,0.6637342202195758,0.5559131709759325,0.9324464470907986,0.7811751242713586,0.9666702428208704,0.9755391052462182,0.7288202267281765,0.9559060186675249,0.929835854522047,0.9578371419375603,0.9624503808604227,0.9961377534599292,0.6057647605764761,0.9697099738940743,0.9770410900118013,0.9685656045488682,0.8212995744376498,0.596574044272789,0.6119515073489968,0.5842363122697851,0.6115581303865822,0.909809390980939,0.748775167185209,0.9875907449129206,0.9587669420305404,0.43511068197260666,0.6946679540821801,0.8013088724385795,0.6553302578407181,0.9845510138397168,0.9921324607517076,0.9302292314844616,0.6101991917891499,0.6119157458069592,0.9850516754282445,0.9910596144905768,0.8820584343596896,0.8888888888888888,0.9977112613095876,0.4266709580517112,0.9836212137467367,0.964739119550835,0.9584450881522011,0.7315381039230412,0.9809748596359475,0.9436040482065586,0.6709222901691521,0.6238958623895863,0.6576905196152059,0.9934556378071022,0.9995708614955476
BQLHLP83ANF,0.7847870400171656,0.8877802810857204,0.8489790079748238,0.6424918642491865,0.821156528269499,0.797196295104245,0.6395951793441333,0.8346028680756714,0.908307406215356,0.9110610449522584,0.7366520044344312,0.9221113614419054,0.6863712763294353,0.8302757214891107,0.7215248721524872,0.977541751600329,0.645567356864428,0.7504201981189429,0.8814147266030111,0.6603726352680328,0.6228587776704931,0.7741658620319708,0.8043486035117834,0.8705074562815148,0.6441368951829203,0.755998998676823,0.7561420448449737,0.7668347459142438,0.8720452025891356,0.7617923684869291,0.7824267782426778,0.8359975682151415,0.6298680399098809,0.7901870328648571,0.7389407431248436,0.8535207238136109,0.0,0.9892715373886922,0.8789471802024104,0.8811643958087473,0.6381647176626256,0.7717340771734077,0.7307155884561742,0.9108107141579945,0.9743589743589743,0.8779458570253549,0.6833315452562314,0.76890891535243,0.871544541000608,0.8586346243250009,0.8001287415513357,0.8790902263705611,0.7227765261238065,0.9648464041769481,0.9501126488574188,0.9908450452383507,0.8695776561885349,0.8619604477345063,0.8511604620391231,0.8833458498730465,0.8002717877194865,0.8782319493616565,0.9825841290276437,0.7649751457282838,0.8817008189393126,0.9939562993956299,0.8779816185673927,0.6899474305332046,0.9774344669742159,0.9294424775596324,0.9877337910810714,0.8820226728176519,0.8846690269284412,0.9802238672531559,0.9851589600543575,0.8981511282766513,0.8843829345921396,0.8711511640381934,0.8768372492221864,0.9775775131423667,0.8554518470836463,0.9429961019919179,0.8203340128026321,0.9748953974895398,0.9360941243786433,0.8814147266030111,0.8681471945070272,0.8685763330114794,0.9866609448199406,0.9983192075242284
BQLHLP84ANF,0.9804384365053821,0.9966741765904946,0.9924900761720845,0.9946715302363838,0.9927404069663484,0.9231484461609984,0.9888066373422022,0.9936344455172907,0.9596609805814826,0.9278689697099739,0.9783285055251583,0.9903086221077853,0.9351643242856632,0.9841218753352644,0.9954582841612131,0.9915960376211422,0.968708650717019,0.9779708901047813,0.9242570539641669,0.9776490362264421,0.8774094338947895,0.9895933912670314,0.9979973536458893,0.9283338697564639,0.9976397382255123,0.9878410757071845,0.9982476844401531,0.9956370918714015,0.973822551228409,0.9748238744054644,0.9855880985588099,0.9889854450523906,0.9940993455637807,0.9969602689267961,0.9977470228516253,0.9907377606122376,0.9892715373886922,0.0,0.9957443764975146,0.9948145764045345,0.9924543146300469,0.9783285055251583,0.99767549976755,0.9963165611701177,0.9950291456567607,0.9141365375674999,0.9928476915924614,0.9327683009691378,0.9961377534599292,0.9982476844401531,0.9913099452848407,0.9846225369237922,0.9983192075242284,0.901333905518006,0.8956478203340128,0.9246504309265815,0.9305868469048385,0.9833351214104352,0.9288345313449916,0.9290491005972178,0.9306226084468763,0.9277259235418231,0.9740013589385974,0.9848013446339806,0.9279404927940493,0.985230483138433,0.9303722776526124,0.9306226084468763,0.9272252619532955,0.9949218610306476,0.9942066301898937,0.9648821657189858,0.9305510853628008,0.9296212852698208,0.9272610234953331,0.9264027464864285,0.9302649930264993,0.9912384222007653,0.9298716160640846,0.9928834531344991,0.9244716232163931,0.9198941458355684,0.9938490147695168,0.9577298573114472,0.9229338769087723,0.9204663305081715,0.9107749526159568,0.9434610020384079,0.9230411615348854,0.9988198691127561
BQLHLP85ANF,0.8135393198154705,0.8639988556306548,0.6408468333154526,0.8244823516790044,0.990451668275936,0.7618638915710045,0.763437399420663,0.6212137467367593,0.9915602760791046,0.4685119622358116,0.9915245145370668,0.9379537245646032,0.869220040768158,0.562493294710868,0.6451382183599756,0.8671458713299718,0.8317419447126561,0.5481886778957908,0.7644029610556807,0.7375460429853735,0.8476200693773915,0.6147766691699746,0.8332439294782391,0.345706826878375,0.9872688910345814,0.8567035010549655,0.8564174087186639,0.8498015234416908,0.8297392983585452,0.9898079605192576,0.9884132603797876,0.8636054786682402,0.7575367449844437,0.5890998819869113,0.8605299860529986,0.7675857382970354,0.8789471802024104,0.9957443764975146,0.0,0.7650466688123592,0.759825483674856,0.5200085827700891,0.6845116761434753,0.8764081107177342,0.9689589815112828,0.8104280656581911,0.9360583628366055,0.7595751528805922,0.8322426063011837,0.855594893251797,0.8330651217680506,0.7662983227836785,0.9808675750098345,0.48524836390945175,0.9902370990237099,0.5253012909916676,0.767406930586847,0.2496870865071702,0.43174909702106357,0.7687658691842792,0.781353931981547,0.7382255122840897,0.9571576726388442,0.621714408325287,0.7685870614740907,0.47913314022100634,0.2787254586417766,0.8171154740192397,0.9829417444480206,0.8550584701212316,0.724922218646068,0.7405857740585774,0.770196330865787,0.993241068554876,0.9897364374351822,0.9851231985123199,0.39212530844330007,0.8757644029610557,0.7675857382970354,0.6368773021492686,0.9900225297714838,0.9893430604727675,0.5605264098987949,0.9914529914529915,0.42252261917533884,0.7693022923148446,0.6678110360118729,0.7383327969102028,0.9922397453778207,0.99953509995351
BQLHLP86ANF,0.8150055430390158,0.8653935557701248,0.7452705360655152,0.8775882416049781,0.9883059757536745,0.9128491220541429,0.7442692128884597,0.7470586131673997,0.6839037299288345,0.977184136179952,0.9289060544290669,0.9458212638128957,0.9934198762650646,0.7452705360655152,0.746093051532382,0.9807245288416837,0.968923219969245,0.7412294818152558,0.7495261595680006,0.7449486821871759,0.990344383649823,0.980331151879269,0.9593033651611057,0.863748524836391,0.9919536530415192,0.9861960447734507,0.9938132532274792,0.9922397453778207,0.9837642599148876,0.715266602295891,0.9770053284697636,0.9909523298644638,0.7426599434967636,0.8856345885634589,0.9927404069663484,0.6637342202195758,0.8811643958087473,0.9948145764045345,0.7650466688123592,0.0,0.7283553266816866,0.9889854450523906,0.8048492651003111,0.9920251761255945,0.9957801380395522,0.5682509029789364,0.980331151879269,0.9907735221542753,0.9817616135607767,0.9868039909880915,0.9936344455172907,0.7461288130744198,0.9930980223867253,0.9767907592175374,0.9891284912205415,0.9919178914994815,0.7453062976075528,0.7507062904552444,0.7456281514858921,0.750169867324679,0.5949647748810929,0.7504559596609806,0.9850516754282445,0.9561205879197511,0.76797911525945,0.9953867610771376,0.7985552337016772,0.818367127990559,0.9802238672531559,0.9899510066874083,0.9940993455637807,0.7488466902692844,0.7507420519972822,0.9892715373886922,0.9911668991166899,0.8985802667811036,0.8859922039838358,0.9952079533669492,0.6183885849157815,0.9810106211779852,0.9856596216428852,0.9798304902907413,0.7802810857204162,0.9898079605192576,0.9411365018059579,0.7484890748489075,0.746450666952759,0.7449844437292136,0.9908092836963129,0.9988198691127561
BQLHLP87ANF,0.716303687014984,0.8650717018917856,0.6233952008010586,0.5924257053964167,0.8668240174516325,0.8218717591102528,0.26409898794836034,0.6812216142760076,0.8840968422558381,0.8880306118799842,0.6528269498980797,0.9196438150413045,0.8562386010084755,0.6465686800414834,0.6449594106497872,0.9795801594964775,0.7055394628616386,0.3778564531702607,0.5113542895969674,0.329184994456961,0.6833673067982692,0.9244716232163931,0.931695454708007,0.858741908951114,0.8226942745771197,0.8070307191646103,0.8997246361263098,0.9133497836426707,0.9034795980402675,0.6671673282551943,0.7664771304938669,0.9537245646032257,0.255408933233201,0.860601509137074,0.8062082036977435,0.5559131709759325,0.6381647176626256,0.9924543146300469,0.759825483674856,0.7283553266816866,0.0,0.7785287701605693,0.7670135536244322,0.904123305796946,0.9855880985588099,0.7902585559489326,0.9222901691520938,0.6910560383363731,0.8840610807138004,0.9237206308336016,0.9918463684154061,0.5086364124021028,0.9171405070986661,0.9707112970711297,0.946822586989951,0.9785073132353467,0.5012337732003004,0.6007223831491614,0.5278761220183814,0.5161105746879805,0.9758251975825197,0.7473089439616636,0.9837642599148876,0.9552623109108465,0.7570718449379538,0.9851589600543575,0.7975181489825841,0.8055287343990273,0.9784357901512714,0.9888066373422022,0.9834066444945107,0.5200801058541644,0.5210456674891821,0.981260951972249,0.9861960447734507,0.869899510066874,0.8851339269749312,0.9942423917319315,0.6831884990880807,0.9781496978149697,0.8731180488502664,0.9381682938168294,0.7170904409398133,0.9768622823016129,0.938561670779244,0.661981904659729,0.6163501770196331,0.6511103958802703,0.9873761756606945,0.9952079533669492
BQLHLP88ANF,0.8801273110896541,0.9971390766369845,0.9552623109108465,0.7239208954690126,0.8110002503307943,0.7346493580803204,0.7392983585452205,0.9791867825340629,0.8862067732360619,0.42295175767979115,0.7012838393591532,0.9718914279583736,0.830812144619676,0.7553195293781068,0.934484854986947,0.9896291528090692,0.7307155884561742,0.6285448628544863,0.9784000286092336,0.7530665522297322,0.7871115402496156,0.5634230948038479,0.9625934270285734,0.4987304652576619,0.8083181346779673,0.7955870257125487,0.8622465400708078,0.914708722240103,0.8856703501054966,0.7500268211565283,0.7547473447055038,0.9483603332975717,0.7688016307263169,0.797875764402961,0.7812824088974717,0.9324464470907986,0.7717340771734077,0.9783285055251583,0.5200085827700891,0.9889854450523906,0.7785287701605693,0.0,0.953331187640811,0.8990809283696313,0.9952437149089869,0.974645066695276,0.9246146693845438,0.5150377284268498,0.9016557593963451,0.9175338840610807,0.9673139505775489,0.9771126130958767,0.9138146836891606,0.49647748810928727,0.9400278940027894,0.5068483353002181,0.9632013732432142,0.5130708436147766,0.6231806315488324,0.9794371133283267,0.8213353359796874,0.9746808282373136,0.979294067160176,0.675928906054429,0.9760397668347459,0.5137860744555305,0.5099595894574974,0.9746093051532382,0.9715695740800343,0.8838465114615742,0.8404319994278153,0.9779351285627437,0.9797232056646282,0.9657404427278904,0.9682437506705289,0.8790902263705611,0.5093874047848943,0.9909523298644638,0.9693165969316597,0.7603976683474591,0.8586346243250009,0.9325537317169116,0.8387869684940815,0.9546901262382433,0.5053105889925974,0.9709258663233559,0.8654293173121625,0.9445338482995387,0.9801523441690806,0.9979615921038515
BQLHLP89ANF,0.7889353788935379,0.8636054786682402,0.18299181060687336,0.8416836533991345,0.9554768801630726,0.8787683724922218,0.7693380538568823,0.5963237134785252,0.9583735650681258,0.9586596574044273,0.9561205879197511,0.9279047312520116,0.46389872331294923,0.7674784536709223,0.19293351929335192,0.4631477309301577,0.8472624539570146,0.7686585845581662,0.8061009190716304,0.7697671923613346,0.7147301791653257,0.9419947788148625,0.19114544219146729,0.8627829632013733,0.9591960805349927,0.6260415549118478,0.22057719128848835,0.5393555770124808,0.7242427493473519,0.9597325036655581,0.9598397882916712,0.43797160533562207,0.7632585917104746,0.6732467904016021,0.634517040374781,0.7811751242713586,0.7307155884561742,0.99767549976755,0.6845116761434753,0.8048492651003111,0.7670135536244322,0.953331187640811,0.0,0.35579158173300435,0.9962450380860423,0.8141115044880736,0.9044093981332475,0.9641669348782319,0.7618281300289669,0.6687050745628151,0.38229088438293457,0.8034188034188035,0.9557987340414119,0.9741086435647105,0.9602331652540858,0.9948145764045345,0.7957658334227372,0.8110717734148697,0.7783857239924186,0.810571111826342,0.9415656403104102,0.8026678110360119,0.9856953831849229,0.9568358187605049,0.8084254193040804,0.9987483460286808,0.8110002503307943,0.8180810356542574,0.9833708829524729,0.9888423988842399,0.3856882308765154,0.8066731037442334,0.810678396452455,0.9856238601008476,0.9919894145835568,0.9547258877802811,0.8893180273933412,0.2565533025784072,0.8048492651003111,0.3701677216321568,0.959267603619068,0.9589457497407288,0.6333726710295748,0.9842649215034153,0.9429603404498802,0.8091764116868719,0.7969102027679433,0.796373779637378,0.9934913993491399,0.9993205307012838
BQLHLP90ANF,0.9178914994814577,0.9968887458427207,0.3736723527518507,0.9148517684082538,0.894110074026392,0.92157493831134,0.9004756285091013,0.7896506097342918,0.9191789149948145,0.9259020848979008,0.8947180202410328,0.9768622823016129,0.5011980116582627,0.9602689267961234,0.4642205771912885,0.47745234774523476,0.7883989557629725,0.9137073990630477,0.9952437149089869,0.901333905518006,0.6756428137181275,0.9468941100740264,0.2193255373171691,0.9886993527160891,0.8962200050066159,0.5863820047920466,0.25033079426384863,0.49848013446339806,0.6892321996924508,0.9171762686407038,0.9171047455566284,0.44394378285591674,0.9143153452776884,0.789149948145764,0.6030468833816114,0.9666702428208704,0.9108107141579945,0.9963165611701177,0.8764081107177342,0.9920251761255945,0.904123305796946,0.8990809283696313,0.35579158173300435,0.0,0.9970317920108716,0.9928476915924614,0.92622393877624,0.9141722991095376,0.7413010048993313,0.6687050745628151,0.3612630976647713,0.9898079605192576,0.9264742695705038,0.9870543217823553,0.9652755426814004,0.99302649930265,0.9814755212244752,0.996388084254193,0.9660980581482673,0.9961019919178915,0.9456782176447448,0.9909880914065015,0.995923184207703,0.9966384150484568,0.9947072917784214,0.9966384150484568,0.9961735150019669,0.9948145764045345,0.9913457068268784,0.9941351071058184,0.23187783857239924,0.994528484068233,0.9967099381325323,0.983120552158209,0.9883417372957122,0.9058398598147552,0.9961377534599292,0.36394521331759827,0.9876980295390337,0.3359796874441226,0.9161391839216106,0.9542252261917534,0.8250545363516075,0.9838715445410006,0.991381468368916,0.9909880914065015,0.9813682365983621,0.9837284983728498,0.9967456996745699,0.9982119228981153
BQLHLP91ANF,0.9951364302828738,0.9965311304223438,0.9956728534134391,0.9957801380395522,0.9954940457032507,0.9746808282373136,0.9884847834638629,0.5620283946643779,0.9954225226191753,0.99488609948861,0.9953509995351,0.9972821228051354,0.9952079533669492,0.9953867610771376,0.9920251761255945,0.9956370918714015,0.9948145764045345,0.9956370918714015,0.9946715302363838,0.7664413689518292,0.9034795980402675,0.994993384114723,0.9917748453313306,0.9948503379465723,0.9983192075242284,0.9984264921503415,0.9945642456102707,0.6581196581196581,0.856989593391267,0.9951364302828738,0.9951364302828738,0.975217251367879,0.9956370918714015,0.966598719736795,0.99814039981404,0.9755391052462182,0.9743589743589743,0.9950291456567607,0.9689589815112828,0.9957801380395522,0.9855880985588099,0.9952437149089869,0.9962450380860423,0.9970317920108716,0.0,0.9939562993956299,0.9956728534134391,0.9947430533204592,0.5799091656832243,0.9943139148160068,0.9769338053856882,0.9953867610771376,0.9984622536923792,0.9944569609841576,0.99488609948861,0.9724993741730144,0.9956370918714015,0.9751814898258413,0.9948145764045345,0.9947430533204592,0.9930622608446876,0.8493008618531631,0.04595358151843507,0.878982941744448,0.9724278510889389,0.9731788434717304,0.9953152379930622,0.9692450738475843,0.9955298072452884,0.176983871544541,0.9703179201087151,0.5064549583378035,0.9952794764510245,0.9948145764045345,0.9947788148624969,0.9948503379465723,0.9956728534134391,0.9892715373886922,0.9731788434717304,0.9957801380395522,0.9947788148624969,0.9946715302363838,0.9728569895933913,0.9951364302828738,0.9947430533204592,0.9951721918249115,0.994063584021743,0.9888781604262776,0.9923112684618961,0.9994635768694347
BQLHLP92ANF,0.8018810571111826,0.8649286557236348,0.8098201194435504,0.8790187032864857,0.983478167578586,0.8417194149411723,0.8015949647748811,0.8063512498658942,0.7018202624897185,0.8312055215820906,0.9110252834102206,0.9481815255873833,0.994528484068233,0.7985194721596395,0.8098916425276258,0.9520795336694918,0.9676000429138505,0.790902263705611,0.568072095268748,0.7879340557164825,0.9804384365053821,0.9749311590315775,0.9570146264706935,0.7633658763365876,0.9901655759396345,0.9876622679969961,0.9949218610306476,0.9873046525766191,0.9634874655795158,0.7219897721989772,0.969388120015735,0.9731788434717304,0.8084254193040804,0.886314057862175,0.9942423917319315,0.7288202267281765,0.8779458570253549,0.9141365375674999,0.8104280656581911,0.5682509029789364,0.7902585559489326,0.974645066695276,0.8141115044880736,0.9928476915924614,0.9939562993956299,0.0,0.9736079819761828,0.9296570468118586,0.9821192289811537,0.9865894217358653,0.9843722061295284,0.7983764259914887,0.9923827915459714,0.656510388727962,0.6777885062403891,0.6957408003433108,0.729821549905232,0.7965883488896042,0.7170546793977757,0.7205950720595072,0.6494653649465365,0.5262668526266853,0.9626649501126489,0.9437828559167472,0.4001716554017809,0.9799020133748167,0.7130136251475163,0.623109108464757,0.6952759002968208,0.988592068089976,0.9908808067803884,0.7814612166076601,0.515359582305189,0.7057540321138648,0.6164574616457462,0.6039409219325538,0.5746879805457211,0.9908092836963129,0.426814004219862,0.9785430747773844,0.682222937453063,0.6058720452025891,0.7990558952902049,0.869899510066874,0.7047884704788471,0.4462325215463291,0.5002682115652827,0.7622572685334191,0.6944533848299539,0.9885205450059007
BQLHLP93ANF,0.93133783928763,0.9588384651146158,0.9148160068662161,0.9115974680828237,0.9205020920502092,0.9028001287415514,0.9294424775596324,0.9439616636269356,0.931230554661517,0.9308014161570647,0.9130994528484069,0.9382755784429425,0.8457604691914316,0.9053749597682652,0.8951829202875228,0.9437113328326717,0.8598147552122447,0.9365947859671709,0.9788649286557236,0.9165325608840253,0.7804598934306047,0.7719128848835962,0.9082358831312807,0.9698530200622251,0.3848657154096485,0.8879948503379466,0.9058040982727176,0.7794228087115116,0.8979007974823875,0.9379537245646032,0.9367378321353217,0.8042055573436326,0.905982905982906,0.8703286485713264,0.7609698530200623,0.9559060186675249,0.6833315452562314,0.9928476915924614,0.9360583628366055,0.980331151879269,0.9222901691520938,0.9246146693845438,0.9044093981332475,0.92622393877624,0.9956728534134391,0.9736079819761828,0.0,0.949969602689268,0.8763365876336587,0.7165897793512856,0.6687050745628151,0.978471551693309,0.37857168401101454,0.9629510424489504,0.936702070593284,0.991739083789293,0.9704609662768658,0.9856953831849229,0.9436755712906341,0.9834066444945107,0.7015699316954547,0.9771126130958767,0.9845867753817544,0.4650430926581554,0.9829775059900583,0.9978185459357007,0.9790437363659121,0.5403569001895362,0.9806530057576083,0.9304080391946501,0.9638808425419304,0.9810463827200229,0.985230483138433,0.9844794907556413,0.9893430604727675,0.9251153309730715,0.9852662446804706,0.9576225726853342,0.9767907592175374,0.9406000786753925,0.9511854951185496,0.949147087222401,0.8794120802489004,0.9806172442155706,0.9763616207130852,0.974859635947502,0.9606623037585381,0.959267603619068,0.9886278296320137,0.9961019919178915
